city,timestamp,avg_speed_kmph,traffic_volume
Berlin,2024-07-17,15,4346
Berlin,2024-06-20,30,968
Berlin,2024-06-10,15,880
London,2024-06-22,15,2328
Berlin,2024-07-06,15,1688
Berlin,2024-06-10,30,1678
Berlin,2024-07-08,30,4601
Bangalore,2024-07-18,60,4986
Bangalore,2024-06-13,5,2504
NYC,2024-06-05,60,3339
London,2024-06-09,180,4725
,2024-06-09,30,2609
,2024-06-17,5,4273
,2024-07-15,60,2842
Bangalore,2024-06-20,5,4678
Berlin,2024-07-05,5,2813
Berlin,2024-07-11,15,2120
Berlin,2024-07-13,5,3520
NYC,2024-07-12,180,1815
Bangalore,2024-06-08,30,1853
Berlin,2024-07-21,15,315
London,2024-06-27,15,3029
NYC,2024-06-24,15,4722
NYC,2024-06-15,60,444
London,2024-07-06,60,2677
Berlin,2024-06-24,15,726
NYC,2024-07-23,,1737
Berlin,2024-06-01,15,4449
Berlin,2024-06-06,30,4636
Bangalore,2024-07-29,5,2697
London,2024-07-10,5,1059
NYC,2024-06-06,30,4175
Berlin,2024-06-14,30,888
Berlin,2024-06-30,15,1814
NYC,2024-07-05,15,2859
London,2024-06-04,60,3191
,2024-06-14,30,3854
Berlin,2024-07-11,5,566
NYC,2024-06-24,5,1781
NYC,2024-06-28,15,130
Bangalore,2024-06-04,60,3550
Berlin,2024-07-25,30,2864
London,2024-06-24,60,4992
London,2024-07-09,15,4654
NYC,2024-07-15,15,4482
Berlin,2024-07-01,30,422
,2024-07-06,30,854
Bangalore,2024-06-15,30,1663
NYC,2024-07-24,15,1543
London,2024-07-25,15,1912
Bangalore,2024-06-22,15,1312
,2024-06-24,5,1693
NYC,2024-07-01,5,4758
London,2024-07-09,60,3513
NYC,2024-07-20,15,2453
,2024-06-15,60,3767
Bangalore,2024-06-03,15,2948
NYC,2024-07-23,15,761
NYC,2024-06-06,15,2137
Bangalore,2024-07-18,60,4896
,2024-07-22,60,4320
Berlin,2024-07-02,15,1700
,2024-07-19,15,3055
London,2024-07-21,30,4480
Bangalore,2024-06-05,30,3061
Bangalore,2024-07-23,30,4354
Bangalore,2024-07-12,30,459
,2024-06-13,60,1271
NYC,2024-07-20,5,3421
NYC,2024-07-10,30,3850
,2024-06-18,30,2513
Berlin,2024-06-07,15,2024
,2024-06-15,5,2950
,2024-07-07,5,3905
Berlin,2024-06-23,30,2359
NYC,2024-07-04,30,1319
,2024-07-27,30,1801
Bangalore,2024-07-04,30,718
London,2024-06-05,30,3881
Berlin,2024-06-11,30,3375
Berlin,2024-06-13,15,3920
,2024-07-06,60,4312
London,2024-06-03,30,3163
Berlin,2024-07-17,5,1102
,2024-07-22,15,2225
NYC,2024-07-07,15,3437
NYC,2024-07-08,15,1676
Berlin,2024-06-12,60,4274
NYC,2024-06-25,30,3995
NYC,2024-06-09,15,570
,2024-07-15,15,4946
London,2024-07-12,5,4308
,2024-06-29,60,497
Berlin,2024-06-18,15,171
,2024-07-15,30,3567
Bangalore,2024-06-19,5,1238
Bangalore,2024-07-20,15,707
London,2024-07-03,5,3684
London,2024-07-09,5,1226
London,2024-06-19,5,4378
Berlin,2024-06-27,60,2904
NYC,2024-07-24,30,1884
London,2024-06-11,5,4829
London,2024-06-06,30,4845
NYC,2024-06-30,30,1755
,2024-06-13,30,3351
,2024-07-25,,2664
NYC,2024-07-11,5,2830
,2024-07-25,30,1405
Bangalore,2024-07-26,30,2700
,2024-06-27,30,179
,2024-07-03,5,448
London,2024-06-23,5,3566
London,2024-06-30,30,3258
,2024-06-11,15,3094
Berlin,2024-06-22,60,1281
,2024-06-27,15,2358
London,2024-06-12,,4214
London,2024-06-15,30,925
NYC,2024-07-12,30,798
Berlin,2024-07-09,15,536
London,2024-07-28,30,4494
Bangalore,2024-06-23,30,3327
London,2024-06-29,5,2579
London,2024-06-01,30,3822
Bangalore,2024-07-13,30,1499
Bangalore,2024-07-21,30,4897
Berlin,2024-07-28,5,2747
Bangalore,2024-07-25,60,1711
NYC,2024-06-06,30,825
London,2024-06-04,15,4569
NYC,2024-06-16,5,3518
NYC,2024-06-18,15,1934
,2024-07-23,30,1128
London,2024-07-20,15,2788
NYC,2024-06-01,15,2187
,2024-07-08,15,53
NYC,2024-06-16,30,1506
London,2024-07-21,60,780
Bangalore,2024-06-25,30,383
London,2024-07-16,30,887
London,2024-07-11,180,4518
London,2024-07-29,15,4923
London,2024-07-28,,4698
Bangalore,2024-07-11,60,2498
London,2024-07-02,5,1005
Berlin,2024-07-16,5,3808
NYC,2024-07-15,15,1893
London,2024-07-01,30,1430
Berlin,2024-06-18,60,178
Bangalore,2024-06-14,5,3964
Berlin,2024-06-02,5,2822
London,2024-07-15,15,50
,2024-07-11,180,3175
London,2024-07-21,30,342
Bangalore,2024-07-12,5,4585
London,2024-07-10,30,2945
London,2024-06-07,180,3022
London,2024-07-06,30,4152
,2024-07-03,30,172
NYC,2024-07-27,30,4508
Berlin,2024-07-19,60,1430
Bangalore,2024-07-25,5,3797
NYC,2024-07-11,15,4172
Bangalore,2024-07-28,30,2855
Berlin,2024-06-08,60,3552
Berlin,2024-07-04,15,2728
,2024-07-14,30,4721
London,2024-06-08,5,2251
,2024-06-13,15,2877
London,2024-06-29,30,1124
Berlin,2024-06-04,5,1860
NYC,2024-06-26,,1374
,2024-06-20,60,1806
London,2024-06-22,30,2304
Berlin,2024-06-15,15,1440
NYC,2024-07-28,15,4743
Berlin,2024-06-09,60,1074
London,2024-07-16,5,3469
,2024-07-17,30,1786
NYC,2024-07-23,30,3306
Bangalore,2024-07-20,15,479
,2024-06-06,30,729
London,2024-07-29,60,4697
,2024-06-26,5,2528
NYC,2024-06-22,60,4989
,2024-07-06,60,2004
Bangalore,2024-06-17,15,446
,2024-07-06,30,4197
London,2024-07-19,15,2933
Bangalore,2024-07-19,15,2566
Berlin,2024-07-28,5,4233
Berlin,2024-07-05,5,1794
London,2024-06-18,30,1692
,2024-07-03,30,3076
,2024-07-09,60,1503
London,2024-07-19,15,3390
,2024-06-19,5,4086
Bangalore,2024-07-29,15,1179
Berlin,2024-07-11,5,349
Bangalore,2024-07-19,30,3377
London,2024-06-25,60,4764
London,2024-07-14,30,3868
Bangalore,2024-06-28,5,2270
,2024-06-24,60,4098
NYC,2024-07-09,15,4032
,2024-06-12,15,1449
Berlin,2024-06-25,30,4943
Bangalore,2024-07-06,30,1828
NYC,2024-06-21,15,4889
London,2024-07-23,15,824
NYC,2024-06-06,15,3096
,2024-06-08,15,2956
Berlin,2024-07-25,5,2361
NYC,2024-06-07,5,4032
Bangalore,2024-07-01,5,114
,2024-06-03,5,3202
Bangalore,2024-07-29,15,3830
Berlin,2024-06-12,15,2834
Berlin,2024-06-18,180,4317
Berlin,2024-06-08,15,1822
NYC,2024-06-07,5,3778
Bangalore,2024-07-30,30,3251
,2024-06-26,15,1332
Berlin,2024-06-19,5,2883
NYC,2024-07-12,5,1295
NYC,2024-07-30,5,777
NYC,2024-07-14,5,1398
Berlin,2024-07-05,5,2683
NYC,2024-07-17,15,4828
Bangalore,2024-07-17,5,4382
Berlin,2024-06-25,30,2814
,2024-06-21,60,3199
NYC,2024-07-28,5,2470
Bangalore,2024-07-15,15,1325
NYC,2024-06-09,5,3783
Berlin,2024-07-07,5,4456
Berlin,2024-07-22,5,1515
London,2024-06-15,30,2607
NYC,2024-07-21,15,2038
,2024-07-20,15,3119
London,2024-06-19,5,524
,2024-06-24,15,2930
London,2024-07-21,15,1664
London,2024-06-27,15,3409
,2024-06-09,60,4520
NYC,2024-07-20,,457
Bangalore,2024-07-14,15,839
London,2024-06-20,180,4438
,2024-06-09,15,2830
,2024-07-11,15,4940
Bangalore,2024-07-16,5,4102
London,2024-07-15,15,2104
Berlin,2024-06-06,5,3887
Berlin,2024-06-16,15,1316
Bangalore,2024-06-21,15,4850
London,2024-06-04,30,3335
NYC,2024-06-15,60,4934
Berlin,2024-07-10,30,1194
,2024-07-25,15,959
Bangalore,2024-06-24,15,4794
Bangalore,2024-07-08,15,2508
Berlin,2024-07-05,60,4939
NYC,2024-06-04,15,1279
Bangalore,2024-06-11,60,2309
London,2024-07-11,5,3306
NYC,2024-07-09,30,1511
,2024-06-16,60,4401
London,2024-06-22,30,4397
Berlin,2024-07-26,15,4676
London,2024-06-30,30,1533
,2024-06-20,5,3880
,2024-07-16,30,3746
Bangalore,2024-06-26,15,788
NYC,2024-07-04,15,4568
Berlin,2024-07-19,60,3726
,2024-06-04,30,2201
Bangalore,2024-07-22,5,4269
London,2024-07-15,15,4929
,2024-07-24,15,176
NYC,2024-07-25,30,3323
Bangalore,2024-07-13,5,4339
NYC,2024-07-16,15,2974
Berlin,2024-07-10,5,4087
,2024-07-04,30,2438
Bangalore,2024-07-25,15,3563
NYC,2024-07-28,60,1548
Bangalore,2024-07-12,5,4011
,2024-07-17,30,3942
,2024-07-19,15,160
,2024-07-07,30,1457
Bangalore,2024-07-17,60,677
,2024-07-03,60,1319
,2024-07-29,30,2844
London,2024-06-23,30,3724
Bangalore,2024-06-15,5,4075
,2024-07-03,30,913
NYC,2024-06-17,15,510
Bangalore,2024-06-13,5,3228
London,2024-06-10,5,4820
NYC,2024-06-12,,810
,2024-07-18,5,106
Bangalore,2024-07-12,15,4686
Bangalore,2024-07-19,15,2556
Bangalore,2024-06-08,15,3437
London,2024-07-07,15,4782
NYC,2024-06-06,30,2274
Berlin,2024-07-23,60,2874
Bangalore,2024-06-11,5,620
London,2024-07-04,15,4639
London,2024-06-17,15,947
Bangalore,2024-07-19,15,2512
NYC,2024-06-29,15,3255
Berlin,2024-07-27,15,2616
Berlin,2024-07-10,60,3018
London,2024-06-01,60,1087
London,2024-06-16,30,4709
Bangalore,2024-06-13,5,3752
Berlin,2024-07-10,15,2294
Berlin,2024-07-26,15,195
Berlin,2024-06-21,5,777
,2024-07-04,60,3856
NYC,2024-06-16,30,3319
London,2024-07-04,15,696
,2024-07-24,30,2227
Berlin,2024-06-02,30,755
Berlin,2024-07-19,5,1522
,2024-06-04,5,166
London,2024-07-10,15,3013
London,2024-07-25,5,847
Bangalore,2024-06-10,5,2465
London,2024-06-25,30,1962
NYC,2024-06-10,5,3791
Bangalore,2024-07-22,30,2165
NYC,2024-07-13,30,655
London,2024-07-04,15,893
London,2024-06-17,30,88
Bangalore,2024-06-24,30,4200
NYC,2024-06-02,30,2209
Bangalore,2024-06-09,15,1105
Bangalore,2024-06-12,60,4635
London,2024-07-30,15,4252
Berlin,2024-07-02,30,3383
,2024-06-14,15,2587
Berlin,2024-07-02,30,4909
Bangalore,2024-07-25,60,1252
London,2024-06-27,5,3513
Bangalore,2024-06-16,5,95
Bangalore,2024-07-03,30,364
Berlin,2024-06-13,5,3287
Bangalore,2024-07-14,30,4204
Berlin,2024-06-22,15,4832
NYC,2024-07-04,60,2189
,2024-06-17,5,363
Berlin,2024-07-15,15,89
London,2024-06-10,180,3758
London,2024-06-29,60,3263
London,2024-07-16,30,4081
London,2024-07-21,30,2085
Bangalore,2024-07-13,15,424
NYC,2024-06-07,5,4268
,2024-07-30,30,1826
Berlin,2024-06-26,180,379
London,2024-06-25,15,541
NYC,2024-06-20,5,3129
London,2024-06-22,15,3526
,2024-06-01,5,740
London,2024-06-19,60,1854
Berlin,2024-06-13,30,1142
Bangalore,2024-07-04,180,3401
Berlin,2024-06-22,15,986
NYC,2024-07-05,5,4930
Berlin,2024-06-24,30,1423
Bangalore,2024-06-25,30,3827
Bangalore,2024-07-03,30,3139
,2024-07-10,15,1873
Berlin,2024-07-15,180,1459
,2024-06-14,5,2500
,2024-06-07,60,1841
,2024-06-07,30,4176
London,2024-06-23,15,1757
NYC,2024-07-28,30,4027
,2024-06-20,60,893
NYC,2024-07-29,60,757
Berlin,2024-07-15,5,2672
,2024-07-17,5,1056
,2024-07-08,30,3112
,2024-06-24,5,2022
London,2024-07-21,15,1041
Berlin,2024-07-23,60,4796
London,2024-07-16,5,3727
Bangalore,2024-07-27,30,3346
NYC,2024-07-17,5,118
Berlin,2024-06-25,60,4998
London,2024-07-06,60,992
Berlin,2024-06-23,15,4825
NYC,2024-07-14,15,2001
Berlin,2024-07-23,30,4553
London,2024-07-13,15,4072
,2024-06-28,60,3710
,2024-06-03,180,2290
Bangalore,2024-06-22,15,4893
London,2024-06-30,5,2740
Berlin,2024-07-07,5,2164
Berlin,2024-07-25,30,1588
,2024-07-30,15,1247
London,2024-07-08,30,740
London,2024-06-19,60,2825
Berlin,2024-06-22,60,1582
Bangalore,2024-06-01,30,2455
Bangalore,2024-06-14,30,4083
Berlin,2024-07-10,5,2928
Berlin,2024-07-10,15,1031
Berlin,2024-06-10,5,580
Bangalore,2024-06-09,5,2372
Bangalore,2024-07-21,60,4332
,2024-06-28,5,2821
NYC,2024-06-10,5,2045
Berlin,2024-06-27,15,3172
NYC,2024-07-04,15,1515
London,2024-06-03,15,4881
NYC,2024-07-10,60,4553
London,2024-07-07,5,807
,2024-06-14,60,4007
London,2024-07-07,15,2032
,2024-06-10,15,4862
,2024-06-01,5,2922
,2024-06-13,15,4241
NYC,2024-06-20,30,1843
Bangalore,2024-06-14,30,2610
London,2024-07-22,5,1033
Bangalore,2024-06-18,15,1618
London,2024-06-16,5,3384
,2024-07-21,5,3913
NYC,2024-07-25,15,422
NYC,2024-07-30,5,2198
Bangalore,2024-07-14,5,3203
London,2024-07-18,60,4386
NYC,2024-07-13,5,4657
NYC,2024-06-04,60,3842
Bangalore,2024-07-28,15,3929
Bangalore,2024-06-29,15,4143
Berlin,2024-06-09,5,3937
,2024-07-28,15,2666
London,2024-07-03,30,3705
London,2024-07-10,15,2110
Bangalore,2024-06-26,60,1881
NYC,2024-07-19,60,3773
Berlin,2024-07-17,5,4233
Bangalore,2024-06-07,180,417
NYC,2024-06-02,5,4622
NYC,2024-07-10,5,2700
NYC,2024-07-27,5,2528
NYC,2024-06-22,15,4868
Berlin,2024-07-23,60,1745
London,2024-07-01,5,1635
,2024-06-23,60,4417
Berlin,2024-07-15,30,4624
Berlin,2024-07-13,15,3044
NYC,2024-06-05,15,4789
NYC,2024-07-28,5,3377
NYC,2024-06-07,60,1333
Berlin,2024-06-25,180,4658
London,2024-06-22,60,2377
,2024-07-29,5,2717
London,2024-07-21,30,3285
London,2024-06-17,15,2212
,2024-07-12,30,208
Bangalore,2024-06-11,60,3104
London,2024-06-02,5,2674
London,2024-06-23,5,1662
Bangalore,2024-07-06,15,3536
,2024-07-22,30,3244
Bangalore,2024-06-22,60,641
Bangalore,2024-07-18,5,3561
NYC,2024-07-11,60,264
London,2024-06-12,30,3180
Berlin,2024-06-25,180,318
,2024-07-14,60,4685
,2024-06-26,60,2856
Berlin,2024-06-11,15,348
NYC,2024-07-05,5,4231
Bangalore,2024-07-01,5,3079
Berlin,2024-06-12,60,1941
London,2024-06-02,15,554
Bangalore,2024-07-19,5,187
Bangalore,2024-06-17,15,3420
Berlin,2024-06-19,60,1076
Berlin,2024-06-09,30,3631
London,2024-07-07,60,2241
London,2024-07-17,30,4491
NYC,2024-07-23,30,4930
,2024-07-30,15,1746
Bangalore,2024-06-18,60,4167
,2024-06-06,15,4170
Berlin,2024-07-11,5,4476
NYC,2024-07-17,15,2002
Bangalore,2024-07-14,15,953
London,2024-06-04,30,2158
Berlin,2024-06-01,60,4829
Bangalore,2024-06-14,15,834
Berlin,2024-06-17,5,4237
Berlin,2024-07-21,60,2818
NYC,2024-06-22,30,466
London,2024-07-14,180,4966
London,2024-06-14,15,4604
,2024-07-01,5,4267
Bangalore,2024-07-23,15,4431
Berlin,2024-06-19,30,1481
London,2024-06-19,30,2538
London,2024-06-05,30,545
London,2024-07-21,60,292
Bangalore,2024-06-27,30,4729
Bangalore,2024-07-11,60,3065
NYC,2024-06-06,5,1001
NYC,2024-07-24,15,2726
London,2024-07-23,60,4145
Berlin,2024-07-05,15,1314
,2024-06-28,180,255
Berlin,2024-06-29,5,796
Bangalore,2024-07-02,60,1416
NYC,2024-07-07,60,2340
Bangalore,2024-06-08,30,1722
NYC,2024-07-18,15,1056
NYC,2024-06-16,60,2354
NYC,2024-06-23,60,4476
London,2024-06-07,15,527
NYC,2024-07-13,30,3606
London,2024-07-16,15,3923
,2024-07-05,5,4981
,2024-07-06,60,1946
,2024-06-27,,3709
Berlin,2024-06-08,15,4829
Berlin,2024-06-19,60,3938
London,2024-07-04,15,2125
,2024-07-19,5,1678
London,2024-06-09,5,3196
Berlin,2024-07-17,5,205
Berlin,2024-06-23,5,2105
,2024-07-25,60,2743
Bangalore,2024-06-19,15,3240
Bangalore,2024-06-19,15,2407
Bangalore,2024-06-22,5,666
NYC,2024-06-07,60,483
,2024-06-22,5,1237
,2024-06-13,180,1901
Berlin,2024-07-27,15,4746
,2024-07-12,60,4853
,2024-06-29,5,1536
London,2024-07-07,5,2296
NYC,2024-07-27,15,1339
Bangalore,2024-07-20,30,4013
Bangalore,2024-06-20,15,2647
Bangalore,2024-06-08,30,3133
Berlin,2024-07-06,30,3417
NYC,2024-06-07,5,1976
NYC,2024-06-22,30,2049
Bangalore,2024-06-02,30,898
Bangalore,2024-06-23,5,4590
Bangalore,2024-06-29,5,4086
,2024-07-13,5,970
Berlin,2024-07-17,15,4109
,2024-06-08,5,1546
NYC,2024-07-09,60,2216
Bangalore,2024-06-02,15,3478
,2024-07-13,60,2161
NYC,2024-07-17,180,4052
Berlin,2024-07-30,15,2017
NYC,2024-06-27,60,1195
London,2024-06-01,15,498
Bangalore,2024-07-02,15,4683
Berlin,2024-07-24,15,3412
London,2024-07-24,60,1753
Bangalore,2024-07-08,60,1550
Berlin,2024-07-11,5,4697
Berlin,2024-06-17,30,2387
Berlin,2024-06-07,5,3354
Bangalore,2024-07-13,15,431
Bangalore,2024-06-26,15,408
Bangalore,2024-06-26,15,831
Bangalore,2024-06-04,5,1686
,2024-07-12,15,95
London,2024-07-10,5,259
Berlin,2024-07-09,15,127
Bangalore,2024-07-09,60,1121
NYC,2024-06-05,30,2064
NYC,2024-06-26,5,699
NYC,2024-07-06,30,2865
NYC,2024-07-14,5,4538
,2024-07-25,,2413
,2024-07-19,15,4233
,2024-06-06,30,4897
London,2024-06-16,5,1265
,2024-06-03,15,2633
Berlin,2024-06-19,60,4562
Berlin,2024-06-25,5,2676
NYC,2024-06-17,60,4898
Berlin,2024-07-10,180,4615
NYC,2024-07-15,30,572
Berlin,2024-06-07,5,4334
Berlin,2024-07-26,15,3201
Bangalore,2024-06-21,5,4220
Berlin,2024-07-11,5,4897
,2024-06-07,5,1435
,2024-07-02,15,60
NYC,2024-06-26,5,2831
NYC,2024-07-23,60,1927
Berlin,2024-07-07,5,1252
Bangalore,2024-06-03,30,3745
London,2024-07-03,15,3702
London,2024-06-19,5,1927
Berlin,2024-06-22,15,2940
Bangalore,2024-06-17,30,413
London,2024-07-15,5,695
NYC,2024-07-22,30,1762
,2024-06-24,60,4192
NYC,2024-07-15,60,236
NYC,2024-06-05,60,3658
,2024-07-02,60,597
,2024-07-30,5,2951
,2024-06-16,30,2359
Berlin,2024-06-09,5,1474
London,2024-07-06,15,4046
,2024-06-09,5,771
Bangalore,2024-06-07,15,2882
Bangalore,2024-06-04,15,146
Berlin,2024-06-19,5,740
,2024-07-01,15,970
,2024-07-09,30,4264
NYC,2024-07-14,15,1450
,2024-07-27,5,4900
NYC,2024-07-16,5,4509
NYC,2024-06-20,5,1884
,2024-06-29,180,2011
Bangalore,2024-06-28,30,3023
,2024-06-13,60,1924
NYC,2024-06-29,30,4858
Berlin,2024-06-09,30,2293
Bangalore,2024-06-11,5,2475
Berlin,2024-06-09,15,866
NYC,2024-06-22,15,1048
,2024-06-17,60,4268
Bangalore,2024-07-22,60,3355
NYC,2024-06-13,30,71
Berlin,2024-07-19,60,2789
London,2024-06-08,15,1230
NYC,2024-06-26,30,3018
,2024-07-18,5,337
NYC,2024-06-22,30,4170
NYC,2024-07-18,30,1638
Bangalore,2024-06-09,5,484
NYC,2024-06-28,5,4876
,2024-07-07,5,434
,2024-07-16,15,3409
Bangalore,2024-06-05,15,4987
Berlin,2024-07-05,15,3910
NYC,2024-07-03,5,3735
Bangalore,2024-07-12,30,757
Bangalore,2024-06-26,15,3774
,2024-07-09,15,4213
Bangalore,2024-07-29,30,1402
NYC,2024-06-18,30,2621
NYC,2024-07-27,30,1732
,2024-06-05,30,204
Berlin,2024-06-29,30,4280
London,2024-06-02,5,3031
London,2024-07-14,5,2488
NYC,2024-07-23,30,2998
NYC,2024-06-22,30,212
NYC,2024-06-08,5,3248
London,2024-06-18,15,2420
Berlin,2024-07-22,15,2976
,2024-07-05,15,1389
Bangalore,2024-07-27,15,111
Berlin,2024-06-08,15,1812
Bangalore,2024-06-03,60,2443
NYC,2024-07-19,15,3708
Bangalore,2024-07-13,15,3842
,2024-07-10,60,3171
Berlin,2024-06-27,5,197
London,2024-07-27,5,2570
Berlin,2024-07-08,15,917
Berlin,2024-06-04,15,2347
NYC,2024-06-23,5,94
Berlin,2024-07-05,5,111
NYC,2024-06-30,30,2867
Berlin,2024-07-19,30,3458
Bangalore,2024-06-21,15,2435
London,2024-07-01,15,4629
Berlin,2024-07-17,15,354
Bangalore,2024-06-21,15,1870
Berlin,2024-06-06,15,439
NYC,2024-06-22,60,2483
,2024-07-16,60,1350
Berlin,2024-07-04,5,2853
NYC,2024-07-08,5,625
NYC,2024-07-08,180,1553
Bangalore,2024-07-29,5,4817
,2024-06-14,60,4881
Bangalore,2024-06-26,60,2889
Bangalore,2024-06-08,5,3048
NYC,2024-07-15,15,2252
,2024-07-22,30,2295
Berlin,2024-07-24,30,3441
Bangalore,2024-07-16,5,222
NYC,2024-06-22,30,836
NYC,2024-07-13,5,3449
Berlin,2024-07-04,30,1244
Berlin,2024-07-09,5,2577
,2024-06-07,30,1210
Berlin,2024-07-14,60,1598
London,2024-06-25,5,782
NYC,2024-06-21,5,4958
NYC,2024-07-03,30,146
NYC,2024-06-03,15,3901
London,2024-06-15,15,3930
NYC,2024-07-10,30,2209
Bangalore,2024-07-06,15,3761
Bangalore,2024-07-02,30,4184
,2024-06-11,15,2725
London,2024-07-05,5,277
London,2024-06-12,15,4450
London,2024-06-06,30,490
NYC,2024-06-26,30,3854
NYC,2024-07-01,15,1644
NYC,2024-06-22,60,3460
,2024-07-28,60,1720
Bangalore,2024-07-19,15,4239
Berlin,2024-07-20,5,2046
Bangalore,2024-06-21,15,1411
Berlin,2024-06-12,5,1696
NYC,2024-07-20,15,4656
Bangalore,2024-06-27,30,3959
Bangalore,2024-06-20,5,1109
London,2024-07-02,5,3616
Berlin,2024-06-02,5,2268
NYC,2024-06-03,5,3876
London,2024-06-07,60,559
London,2024-06-15,60,2410
Bangalore,2024-07-28,180,128
NYC,2024-06-24,,4128
Bangalore,2024-07-14,5,4349
London,2024-07-24,180,3297
London,2024-07-03,15,3464
Berlin,2024-06-22,5,3285
London,2024-07-01,15,2011
,2024-07-23,180,1694
NYC,2024-06-12,30,2779
,2024-07-11,15,3442
Berlin,2024-06-04,60,661
,2024-06-25,5,1504
NYC,2024-06-25,30,2193
,2024-06-25,15,4948
Bangalore,2024-07-29,30,3976
London,2024-06-21,15,2995
London,2024-06-03,,783
London,2024-06-28,5,3723
NYC,2024-06-11,5,1378
Bangalore,2024-06-14,5,827
NYC,2024-06-29,15,4014
Berlin,2024-07-18,60,2846
,2024-07-04,15,3924
Bangalore,2024-07-03,15,4351
Bangalore,2024-07-11,15,155
Berlin,2024-06-11,5,2739
NYC,2024-06-20,5,3048
Bangalore,2024-06-29,30,2799
,2024-07-30,30,550
,2024-06-11,60,356
NYC,2024-07-25,60,2165
,2024-07-08,30,132
Bangalore,2024-06-04,60,75
NYC,2024-06-02,30,3454
London,2024-06-24,,3214
Berlin,2024-07-18,30,1285
,2024-06-29,15,849
London,2024-06-13,30,2425
,2024-06-09,5,4648
Berlin,2024-06-15,30,3304
Bangalore,2024-06-01,15,1141
NYC,2024-07-30,15,4526
Berlin,2024-07-06,30,4057
,2024-06-12,60,3619
NYC,2024-06-19,5,209
Bangalore,2024-06-06,15,4617
London,2024-06-27,180,2520
Bangalore,2024-07-14,15,4838
London,2024-06-24,5,3785
Berlin,2024-06-22,30,3685
Berlin,2024-07-07,15,3640
NYC,2024-07-05,60,809
London,2024-06-13,5,474
London,2024-07-17,15,719
Bangalore,2024-06-14,15,4090
London,2024-06-14,15,3926
Berlin,2024-07-18,60,3042
London,2024-07-15,30,2897
London,2024-07-30,15,760
NYC,2024-07-05,180,2381
London,2024-06-04,60,1778
London,2024-06-08,15,4504
London,2024-07-23,5,4828
NYC,2024-06-02,15,2404
Bangalore,2024-06-07,60,2985
Bangalore,2024-07-02,15,401
Bangalore,2024-06-19,30,516
Bangalore,2024-06-12,60,209
NYC,2024-06-26,60,2696
,2024-06-13,15,3286
London,2024-07-03,60,1363
London,2024-06-01,15,2833
,2024-06-01,30,2531
NYC,2024-06-25,15,2512
London,2024-06-21,5,4502
Bangalore,2024-07-28,5,2309
Bangalore,2024-07-19,60,569
Bangalore,2024-07-07,15,1418
London,2024-06-25,30,4844
,2024-06-29,5,269
,2024-06-01,180,4630
Berlin,2024-07-10,15,1653
,2024-07-11,15,859
,2024-06-20,30,3758
NYC,2024-07-20,15,1005
London,2024-07-08,60,4958
London,2024-06-12,30,4106
Berlin,2024-07-15,15,3582
,2024-07-12,60,1665
Bangalore,2024-07-13,30,4907
,2024-07-06,180,1297
NYC,2024-06-03,30,3833
,2024-06-24,15,4473
,2024-06-12,15,147
,2024-06-14,180,1564
Bangalore,2024-07-05,60,767
Berlin,2024-06-07,30,452
Berlin,2024-06-14,15,1199
Bangalore,2024-07-20,30,1998
Berlin,2024-07-27,30,3862
Bangalore,2024-07-09,5,1371
Berlin,2024-06-23,5,4558
Berlin,2024-07-13,15,3587
Berlin,2024-06-06,15,4124
London,2024-07-16,5,4445
,2024-06-28,15,3698
Berlin,2024-07-25,5,297
,2024-07-28,5,2510
Berlin,2024-06-03,30,4821
Bangalore,2024-07-21,30,1907
Bangalore,2024-07-24,15,604
,2024-07-11,15,267
London,2024-06-01,60,2298
NYC,2024-06-13,5,869
NYC,2024-06-04,5,4327
Berlin,2024-06-04,30,570
,2024-06-24,15,2222
Berlin,2024-06-27,15,451
Berlin,2024-06-29,30,4971
London,2024-07-29,15,1208
Berlin,2024-06-03,30,4810
NYC,2024-06-15,5,3509
Bangalore,2024-06-05,15,136
Bangalore,2024-06-08,5,4642
Berlin,2024-06-27,30,719
London,2024-06-05,5,2016
,2024-06-15,15,3920
,2024-06-11,5,3425
Berlin,2024-06-24,15,304
,2024-06-27,5,2673
NYC,2024-06-02,,2826
,2024-07-09,60,3879
NYC,2024-06-07,15,3662
,2024-07-04,60,3942
NYC,2024-07-21,180,1169
Berlin,2024-06-08,60,2907
Bangalore,2024-07-16,30,1279
Berlin,2024-06-08,5,3713
Berlin,2024-07-03,15,2904
London,2024-07-29,180,1478
,2024-06-22,30,532
,2024-07-06,5,991
London,2024-06-02,5,4844
Bangalore,2024-07-09,15,2762
,2024-07-19,60,4276
,2024-07-22,,4749
,2024-06-15,5,2038
London,2024-07-05,5,818
London,2024-06-29,15,3757
London,2024-06-14,60,2399
NYC,2024-06-10,30,3876
NYC,2024-07-28,15,2737
London,2024-06-24,30,4950
Berlin,2024-06-08,15,1812
Bangalore,2024-06-11,5,2475
Bangalore,2024-07-22,30,868
Bangalore,2024-07-05,15,2562
NYC,2024-06-16,,1888
Bangalore,2024-07-14,5,3203
Bangalore,2024-06-20,5,3133
,2024-07-21,5,3915
London,2024-06-04,,785
Bangalore,2024-07-07,5,3557
Berlin,2024-07-05,30,738
,2024-07-21,5,3913
,2024-06-25,15,4948
Berlin,2024-07-28,5,2069
NYC,2024-07-18,15,4068
Berlin,2024-06-07,30,2402
